file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	87894144	87900160	193715	1740228835	1569326374	1684226398	52896530506	./OpenWorks/EPEDOWAP/tlsadmin/bench_lw/bench/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	22096572	22102016	48947	1740228835	1569326371	1684226399	52756081800	./OpenWorks/EPEDOWAP/tlsadmin/bench_lw/bench/SEGY/class2d.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	34932	40960	243	1740227639	1460413132	1559399590	18236850961	./OpenWorks/EPEDOWAP/Linux_RHEL6/R5000.10.6/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	34932	40960	243	1740231109	1549020565	1559405357	25858216670	./OpenWorks/EPEDOWNP/Linux_RHEL7/R5000.10.6/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	87894144	87900160	215075	1740231446	1569327347	1569327455	28086356297	./OpenWorks/EPEDOWNP/tlsadmin/bench/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	22096572	22102016	49043	1740231446	1569327347	1569327455	28127255711	./OpenWorks/EPEDOWNP/tlsadmin/bench/SEGY/class2d.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33277	829	829	34932	40960	243	1740230261	1460413132	1559402910	18219709855	./OpenWorks/EPEDOWNP/Linux_RHEL6/R5000.10.6/SynTool/testdata/testseis.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	829	829	6844	8192	51	1652786430	1601561629	1610956031	37508115503	./Reveal/reveal-time-4.1-2020-10-01/src/misc/exampleFlows/General_Marine_3D_Flows/0070_Wavelet_processing/P0070_04a_WaveletEdit_DEMO.segy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	829	829	7840	8192	51	1652786430	1601561629	1610956032	37501299797	./Reveal/reveal-time-4.1-2020-10-01/src/misc/exampleFlows/WaveletEdit_Introduction/datasets/WE004_noghost_wavelet.segy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	70270	70270	169920	172032	899	1652786423	1198360872	1198360872	6731690071	./hrs/obsolete.7.4.1/Linux/data/Klondine.prj/seismic.dir/klondike-1_syn.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	70270	70270	169920	172032	899	1652786423	1198360872	1198360872	6731690072	./hrs/obsolete.7.4.1/Linux/data/Klondine.prj/seismic.dir/klondike-1_syn_vp.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33184	70270	70270	808000	811008	2147	1430879912	1198341288	1198341288	6712814905	./hrs/obsolete.7.4.1/Linux/data/avo.prj/seismic.dir/synth_2_syn.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33184	70270	70270	808000	811008	2147	1430879912	1198341288	1198341288	6712814908	./hrs/obsolete.7.4.1/Linux/data/avo.prj/seismic.dir/synth_2_syn_vp.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33184	46330	46330	19997200	20004864	44339	1469113884	1469113886	1469113886	12271163819	./hrs/obsolete.8.2.1/Linux/data/emerge_data/guide.prj/seismic.dir/envelope.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	19233	10041	3600	8192	51	1652786402	1023977088	1089280931	6687200002	./hrs/obsolete.ce5-r5/SunOS/data/emerge_data/porosity.prj/seismic.dir/computed_den-porosity_ah.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	19233	10041	185360	188416	931	1652786402	1023981118	1089280932	6687200004	./hrs/obsolete.ce5-r5/SunOS/data/emerge_data/porosity.prj/seismic.dir/pnn_result.sgy
ifs.eu.ams.backup.apps.3rdparty-ep	33188	19233	10041	185360	188416	931	1652786402	1023978215	1089280929	6687200000	./hrs/obsolete.ce5-r5/SunOS/data/emerge_data/porosity.prj/seismic.dir/computed_den-porosity.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	46040	49152	291	1740235551	1667392957	1667402253	50102498977	./helios/helios_data/00_Input_Data/Coals_Australia/Seismic_data/seismic_demo3_well-tie_coals.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	5100644	5103616	11555	1740235552	1667392958	1667402253	50136365772	./helios/helios_data/00_Input_Data/Mobil_Viking_Graben/Seismic_data/demo_vs_LFM_mobil.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	5100644	5103616	11555	1740235552	1667392958	1667402253	50136365771	./helios/helios_data/00_Input_Data/Mobil_Viking_Graben/Seismic_data/demo_rho_LFM_mobil.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	5100644	5103616	11555	1740235552	1667392958	1667402253	50056039797	./helios/helios_data/00_Input_Data/Mobil_Viking_Graben/Seismic_data/demo_vp_LFM_mobil.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	78508400	78512128	173379	1740235552	1667392958	1667402253	50102498995	./helios/helios_data/00_Input_Data/Mobil_Viking_Graben/Seismic_data/demo_seismic_offset_gathers_mobil.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	10060	16384	99	1740235552	1667392957	1667402253	50136365766	./helios/helios_data/00_Input_Data/Mobil_Viking_Graben/Wavelet_data/demo_wavelet_stat.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33277	829	829	87894144	87900160	215267	1740231478	1569327756	1592554805	28834407401	./OpenWorks/EPOWR5KT/tlsadmin/bench_bck/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33277	829	829	22096572	22102016	48947	1740231478	1569327757	1592554757	28834407402	./OpenWorks/EPOWR5KT/tlsadmin/bench_bck/SEGY/class2d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	87894144	87900160	193907	1740231417	1640859325	1640859325	44369071931	./OpenWorks/EPOWR5KT/tlsadmin/bench/SEGY/class3d.sgy
ifs.eu.ams.backup.apps.3rdparty-epdev	33261	829	829	22096572	22102016	48947	1740231417	1640859326	1640859326	44228603466	./OpenWorks/EPOWR5KT/tlsadmin/bench/SEGY/class2d.sgy
