file_scan	perm	uid	gid	size	size_on_disk	blocks	atime	mtime	ctime	inode	file_name
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	119577934	119578624	281523	1678889068	1649842499	1662328503	43628586340	./xdigi/tafiz_dev/Pickasso_dtt/seismicCube_merged_16_inline_prob_Fault_W2rlooi7QWk.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	19524529391	19524534272	45886371	1678889068	1650435524	1662328503	43584498522	./xdigi/tafiz_dev/Pickasso_dtt/big_data_sg_oct19_crossline_prob_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	16722903576	16722911232	39315315	1678889068	1650435947	1662328503	43643954724	./xdigi/tafiz_dev/Pickasso_dtt/salttest_oct18_big_data_decimate_merge_prob_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	43666283	43671552	103139	1678889069	1650435659	1662328503	43764772505	./xdigi/tafiz_dev/Pickasso_dtt/feet_salt_test_15oct_130_Isosurface_Interpolate_0_salt_test_15oct_z7VfenirS20.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	18631557302	18631565312	43795539	1678889068	1650435594	1662328503	43584498523	./xdigi/tafiz_dev/Pickasso_dtt/big_data_sg_oct19_inline_prob_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	6231457	6234112	14787	1678889069	1650435667	1662328503	43703885838	./xdigi/tafiz_dev/Pickasso_dtt/NOV1_US_PROD_Test_inline_prob_Fault_nGLK95U_T3M.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	12883481	12886016	30435	1678889069	1650435750	1662328503	43764772579	./xdigi/tafiz_dev/Pickasso_dtt/salttest_oct18_big_data_decimate_15_Blur_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	42523697	42524672	100291	1678889068	1650435676	1662328503	43584498660	./xdigi/tafiz_dev/Pickasso_dtt/Salt_Test_8oct_3decimation_119_Isosurface_Interpolate_2_salt_6oct__B00-32pR1A.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	400386655	400392192	941859	1678889069	1650435766	1662328503	43715566384	./xdigi/tafiz_dev/Pickasso_dtt/salttest_oct18_big_data_decimate_15_Isosurface_Interpolate_1_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	6949139	6955008	16707	1678889068	1650435659	1662328503	43619774164	./xdigi/tafiz_dev/Pickasso_dtt/feet_salt_test_15oct_130_Blur_salt_test_15oct_z7VfenirS20.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	1146769	1146880	2803	1678889068	1649914394	1662328503	43637718554	./xdigi/tafiz_dev/Pickasso_dtt/oct1Gokul_110_ProbabilityScanner_GlobalFault_z28JSQ1cRhw.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	8173129836	8173133824	19212243	1678889069	1650435717	1662328503	43703885842	./xdigi/tafiz_dev/Pickasso_dtt/Salt_Test_8oct_3decimation_crossline_prob_salt_6oct__B00-32pR1A.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	52177695	52183040	122835	1678889069	1650435959	1662328503	43715566400	./xdigi/tafiz_dev/Pickasso_dtt/Test_32GB_nov10_20_Isosurface_Interpolate_0_salt_test_32GB_9EYKRXeTRlw.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	400389189	400392192	941379	1678889068	1650435459	1662328503	43703885650	./xdigi/tafiz_dev/Pickasso_dtt/big_data_sg_oct19_15_Isosurface_Interpolate_1_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	6949125	6955008	16707	1678889069	1650435951	1662328503	43715566395	./xdigi/tafiz_dev/Pickasso_dtt/Scaled_data_in_feet_18oct_130_Blur_salt_test_15oct_z7VfenirS20.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	10062217	10067968	23811	1678889069	1650435667	1662328503	43703885839	./xdigi/tafiz_dev/Pickasso_dtt/Salt_Test_8oct_3decimation_119_Blur_salt_6oct__B00-32pR1A.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	18631586230	18631589888	43801923	1678889069	1650435900	1662328503	43764772582	./xdigi/tafiz_dev/Pickasso_dtt/salttest_oct18_big_data_decimate_inline_prob_Salt_test_sg_bd_oct16_eZZ2t-9YRCc.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	1360813	1368064	3459	1678889069	1650435667	1662328503	43764772536	./xdigi/tafiz_dev/Pickasso_dtt/NOV1_PROD_SG_TEST1_4_ProbabilityScanner_Fault_4y7v1368Qpg.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	297400183	297402368	699155	1678889069	1650435958	1662328503	43715566398	./xdigi/tafiz_dev/Pickasso_dtt/Scaled_data_in_feet_18oct_merge_prob_salt_test_15oct_z7VfenirS20.vds
ifs.am.hou.backup.apps.3rdparty	33188	80213	59655	319497058	319504384	751219	1678889069	1650435654	1662328503	43780757505	./xdigi/tafiz_dev/Pickasso_dtt/fault_surface_in_deep_25oct_crossline_prob_salt_test_15oct_z7VfenirS20.vds
